RECORD_METADATA,CUSTOMER_ID,CALL_DURATION_MINUTES,CALL_ID,SENTIMENT
"{
  ""CreateTime"": 1687956021897,
  ""offset"": 18644,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069771,3,11126568,-0.57
"{
  ""CreateTime"": 1687956022899,
  ""offset"": 18645,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069771,2,11126567,-0.01
"{
  ""CreateTime"": 1687956023901,
  ""offset"": 18646,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069771,22,11126566,0.05
"{
  ""CreateTime"": 1687956024903,
  ""offset"": 18647,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069772,33,11126572,0.89
"{
  ""CreateTime"": 1687956025905,
  ""offset"": 18648,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069772,3,11126571,-0.94
"{
  ""CreateTime"": 1687956026906,
  ""offset"": 18649,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069772,22,11126569,-0.06
"{
  ""CreateTime"": 1687956027909,
  ""offset"": 18650,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069772,6,11126570,0.05
"{
  ""CreateTime"": 1687956028911,
  ""offset"": 18651,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069773,3,11126574,-0.72
"{
  ""CreateTime"": 1687956029912,
  ""offset"": 18652,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069773,11,11126575,0.74
"{
  ""CreateTime"": 1687956030914,
  ""offset"": 18653,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069773,11,11126573,0.35
"{
  ""CreateTime"": 1687956011879,
  ""offset"": 18634,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069769,11,11126556,-0.72
"{
  ""CreateTime"": 1687956012881,
  ""offset"": 18635,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069769,11,11126558,0.73
"{
  ""CreateTime"": 1687956013883,
  ""offset"": 18636,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069769,11,11126557,0.76
"{
  ""CreateTime"": 1687956014884,
  ""offset"": 18637,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069769,3,11126560,-0.90
"{
  ""CreateTime"": 1687956015886,
  ""offset"": 18638,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069769,2,11126559,0.11
"{
  ""CreateTime"": 1687956016888,
  ""offset"": 18639,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069770,11,11126563,0.96
"{
  ""CreateTime"": 1687956017889,
  ""offset"": 18640,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069770,11,11126562,0.59
"{
  ""CreateTime"": 1687956018891,
  ""offset"": 18641,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069770,11,11126561,-0.13
"{
  ""CreateTime"": 1687956019894,
  ""offset"": 18642,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069771,22,11126565,0.17
"{
  ""CreateTime"": 1687956020895,
  ""offset"": 18643,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069771,33,11126564,0.89
"{
  ""CreateTime"": 1687956031916,
  ""offset"": 18654,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069774,11,11126576,0.21
"{
  ""CreateTime"": 1687956032918,
  ""offset"": 18655,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069774,11,11126577,0.66
"{
  ""CreateTime"": 1687956033921,
  ""offset"": 18656,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069775,11,11126580,0.07
"{
  ""CreateTime"": 1687956034923,
  ""offset"": 18657,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069775,3,11126579,-0.27
"{
  ""CreateTime"": 1687956035926,
  ""offset"": 18658,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069775,33,11126578,0.64
"{
  ""CreateTime"": 1687956036928,
  ""offset"": 18659,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069776,11,11126581,-0.08
"{
  ""CreateTime"": 1687956037929,
  ""offset"": 18660,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069777,4,11126585,0.05
"{
  ""CreateTime"": 1687956038931,
  ""offset"": 18661,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069777,33,11126582,0.37
"{
  ""CreateTime"": 1687956039933,
  ""offset"": 18662,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069777,11,11126583,-0.82
"{
  ""CreateTime"": 1687956040934,
  ""offset"": 18663,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069777,22,11126584,0.09
"{
  ""CreateTime"": 1687956041935,
  ""offset"": 18664,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069777,3,11126586,0.39
"{
  ""CreateTime"": 1687956042936,
  ""offset"": 18665,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069778,22,11126587,-0.92
"{
  ""CreateTime"": 1687956043938,
  ""offset"": 18666,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069778,3,11126589,0.56
"{
  ""CreateTime"": 1687956044940,
  ""offset"": 18667,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069778,11,11126590,-0.60
"{
  ""CreateTime"": 1687956045942,
  ""offset"": 18668,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069778,22,11126588,-0.75
"{
  ""CreateTime"": 1687956046944,
  ""offset"": 18669,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069779,11,11126591,-0.95
"{
  ""CreateTime"": 1687956047945,
  ""offset"": 18670,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069780,22,11126594,-0.38
"{
  ""CreateTime"": 1687956048946,
  ""offset"": 18671,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069780,33,11126593,0.72
"{
  ""CreateTime"": 1687956049948,
  ""offset"": 18672,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069780,22,11126592,-0.76
"{
  ""CreateTime"": 1687956050950,
  ""offset"": 18673,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069781,11,11126595,-0.38
"{
  ""CreateTime"": 1687956061969,
  ""offset"": 18684,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069787,11,11126606,-1.00
"{
  ""CreateTime"": 1687956062971,
  ""offset"": 18685,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069788,11,11126608,-0.27
"{
  ""CreateTime"": 1687956063973,
  ""offset"": 18686,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069788,22,11126607,0.64
"{
  ""CreateTime"": 1687956064974,
  ""offset"": 18687,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069789,11,11126609,0.82
"{
  ""CreateTime"": 1687956065976,
  ""offset"": 18688,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069789,22,11126610,0.97
"{
  ""CreateTime"": 1687956066978,
  ""offset"": 18689,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069789,22,11126612,-0.60
"{
  ""CreateTime"": 1687956067979,
  ""offset"": 18690,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069789,3,11126611,0.57
"{
  ""CreateTime"": 1687956068981,
  ""offset"": 18691,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069790,22,11126614,0.20
"{
  ""CreateTime"": 1687956069983,
  ""offset"": 18692,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069790,2,11126613,-0.32
"{
  ""CreateTime"": 1687956070985,
  ""offset"": 18693,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069791,22,11126615,-0.18
"{
  ""CreateTime"": 1687956051952,
  ""offset"": 18674,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069782,11,11126596,-0.35
"{
  ""CreateTime"": 1687956052954,
  ""offset"": 18675,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069783,11,11126598,-1.00
"{
  ""CreateTime"": 1687956053956,
  ""offset"": 18676,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069783,22,11126597,0.53
"{
  ""CreateTime"": 1687956054958,
  ""offset"": 18677,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069784,11,11126600,-0.54
"{
  ""CreateTime"": 1687956055959,
  ""offset"": 18678,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069784,11,11126599,0.29
"{
  ""CreateTime"": 1687956056961,
  ""offset"": 18679,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069785,11,11126603,0.80
"{
  ""CreateTime"": 1687956057963,
  ""offset"": 18680,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069785,11,11126602,0.76
"{
  ""CreateTime"": 1687956058964,
  ""offset"": 18681,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069785,11,11126601,-0.78
"{
  ""CreateTime"": 1687956059966,
  ""offset"": 18682,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069786,11,11126604,-0.90
"{
  ""CreateTime"": 1687956060968,
  ""offset"": 18683,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069786,11,11126605,0.56
"{
  ""CreateTime"": 1687956082000,
  ""offset"": 18704,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069797,11,11126626,0.23
"{
  ""CreateTime"": 1687956083002,
  ""offset"": 18705,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069798,33,11126627,-0.12
"{
  ""CreateTime"": 1687956084004,
  ""offset"": 18706,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069799,22,11126628,0.07
"{
  ""CreateTime"": 1687956085005,
  ""offset"": 18707,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069800,22,11126631,0.66
"{
  ""CreateTime"": 1687956086007,
  ""offset"": 18708,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069800,22,11126629,0.42
"{
  ""CreateTime"": 1687956087008,
  ""offset"": 18709,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069800,3,11126633,-0.64
"{
  ""CreateTime"": 1687956088009,
  ""offset"": 18710,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069800,11,11126630,0.77
"{
  ""CreateTime"": 1687956089011,
  ""offset"": 18711,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069800,3,11126632,-0.23
"{
  ""CreateTime"": 1687956090012,
  ""offset"": 18712,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069801,11,11126635,-0.34
"{
  ""CreateTime"": 1687956091014,
  ""offset"": 18713,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069801,22,11126634,0.46
"{
  ""CreateTime"": 1687956071986,
  ""offset"": 18694,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069792,22,11126618,0.06
"{
  ""CreateTime"": 1687956072987,
  ""offset"": 18695,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069792,11,11126616,-0.06
"{
  ""CreateTime"": 1687956073989,
  ""offset"": 18696,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069792,3,11126617,-0.29
"{
  ""CreateTime"": 1687956074990,
  ""offset"": 18697,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069793,11,11126619,-0.04
"{
  ""CreateTime"": 1687956075992,
  ""offset"": 18698,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069793,11,11126620,0.80
"{
  ""CreateTime"": 1687956076994,
  ""offset"": 18699,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069794,22,11126621,-0.99
"{
  ""CreateTime"": 1687956077995,
  ""offset"": 18700,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069794,2,11126622,0.19
"{
  ""CreateTime"": 1687956078996,
  ""offset"": 18701,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069795,11,11126623,0.76
"{
  ""CreateTime"": 1687956079998,
  ""offset"": 18702,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069796,11,11126625,0.81
"{
  ""CreateTime"": 1687956080999,
  ""offset"": 18703,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069796,11,11126624,-0.41
"{
  ""CreateTime"": 1687956102032,
  ""offset"": 18724,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069806,2,11126647,0.42
"{
  ""CreateTime"": 1687956103033,
  ""offset"": 18725,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069806,33,11126646,-0.25
"{
  ""CreateTime"": 1687956104035,
  ""offset"": 18726,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069807,11,11126648,0.24
"{
  ""CreateTime"": 1687956105036,
  ""offset"": 18727,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069808,11,11126649,0.44
"{
  ""CreateTime"": 1687956106037,
  ""offset"": 18728,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069808,11,11126650,0.71
"{
  ""CreateTime"": 1687956107039,
  ""offset"": 18729,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069809,22,11126651,-0.52
"{
  ""CreateTime"": 1687956108041,
  ""offset"": 18730,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069810,11,11126652,0.80
"{
  ""CreateTime"": 1687956109042,
  ""offset"": 18731,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069810,11,11126653,0.44
"{
  ""CreateTime"": 1687956110044,
  ""offset"": 18732,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069811,22,11126654,0.25
"{
  ""CreateTime"": 1687956111046,
  ""offset"": 18733,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069811,11,11126655,-0.72
"{
  ""CreateTime"": 1687956122062,
  ""offset"": 18744,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069815,11,11126664,0.49
"{
  ""CreateTime"": 1687956123064,
  ""offset"": 18745,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069816,11,11126667,1.00
"{
  ""CreateTime"": 1687956124066,
  ""offset"": 18746,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069817,6,11126672,0.83
"{
  ""CreateTime"": 1687956125068,
  ""offset"": 18747,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069817,11,11126669,-0.61
"{
  ""CreateTime"": 1687956126070,
  ""offset"": 18748,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069817,33,11126670,0.98
"{
  ""CreateTime"": 1687956127072,
  ""offset"": 18749,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069817,4,11126671,-0.64
"{
  ""CreateTime"": 1687956128074,
  ""offset"": 18750,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069817,22,11126668,-0.01
"{
  ""CreateTime"": 1687956129075,
  ""offset"": 18751,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069818,11,11126673,0.23
"{
  ""CreateTime"": 1687956130077,
  ""offset"": 18752,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069819,11,11126674,0.14
"{
  ""CreateTime"": 1687956131079,
  ""offset"": 18753,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069820,6,11126679,-0.25
"{
  ""CreateTime"": 1687956112047,
  ""offset"": 18734,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069812,11,11126657,-0.60
"{
  ""CreateTime"": 1687956113049,
  ""offset"": 18735,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069812,11,11126656,-0.89
"{
  ""CreateTime"": 1687956114050,
  ""offset"": 18736,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069813,3,11126661,-0.43
"{
  ""CreateTime"": 1687956115051,
  ""offset"": 18737,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069813,11,11126659,0.59
"{
  ""CreateTime"": 1687956116053,
  ""offset"": 18738,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069813,3,11126662,-0.09
"{
  ""CreateTime"": 1687956117054,
  ""offset"": 18739,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069813,22,11126660,-0.12
"{
  ""CreateTime"": 1687956118056,
  ""offset"": 18740,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069813,22,11126658,-0.08
"{
  ""CreateTime"": 1687956119058,
  ""offset"": 18741,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069814,11,11126663,0.83
"{
  ""CreateTime"": 1687956120060,
  ""offset"": 18742,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069815,3,11126665,0.69
"{
  ""CreateTime"": 1687956121061,
  ""offset"": 18743,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069815,11,11126666,0.11
"{
  ""CreateTime"": 1687956092016,
  ""offset"": 18714,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069802,3,11126637,-0.45
"{
  ""CreateTime"": 1687956093018,
  ""offset"": 18715,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069802,11,11126636,0.79
"{
  ""CreateTime"": 1687956094019,
  ""offset"": 18716,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069802,44,11126638,-0.93
"{
  ""CreateTime"": 1687956095021,
  ""offset"": 18717,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069803,11,11126639,0.05
"{
  ""CreateTime"": 1687956096022,
  ""offset"": 18718,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069804,11,11126640,-0.79
"{
  ""CreateTime"": 1687956097024,
  ""offset"": 18719,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069804,11,11126641,-0.06
"{
  ""CreateTime"": 1687956098026,
  ""offset"": 18720,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069805,22,11126644,-0.60
"{
  ""CreateTime"": 1687956099027,
  ""offset"": 18721,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069805,2,11126643,-0.87
"{
  ""CreateTime"": 1687956100029,
  ""offset"": 18722,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069805,11,11126642,-0.87
"{
  ""CreateTime"": 1687956101030,
  ""offset"": 18723,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069806,33,11126645,-0.81
"{
  ""CreateTime"": 1687956132080,
  ""offset"": 18754,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069820,3,11126678,-0.11
"{
  ""CreateTime"": 1687956133081,
  ""offset"": 18755,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069820,2,11126677,0.42
"{
  ""CreateTime"": 1687956134083,
  ""offset"": 18756,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069820,33,11126676,-0.04
"{
  ""CreateTime"": 1687956135084,
  ""offset"": 18757,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069820,44,11126675,1.00
"{
  ""CreateTime"": 1687956136086,
  ""offset"": 18758,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069821,2,11126681,-0.09
"{
  ""CreateTime"": 1687956137088,
  ""offset"": 18759,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069821,11,11126680,-0.65
"{
  ""CreateTime"": 1687956138089,
  ""offset"": 18760,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069821,22,11126682,0.60
"{
  ""CreateTime"": 1687956139091,
  ""offset"": 18761,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069822,22,11126683,0.29
"{
  ""CreateTime"": 1687956140093,
  ""offset"": 18762,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069823,22,11126684,0.51
"{
  ""CreateTime"": 1687956141094,
  ""offset"": 18763,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069823,33,11126685,0.35
"{
  ""CreateTime"": 1687956142095,
  ""offset"": 18764,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069823,11,11126686,0.20
"{
  ""CreateTime"": 1687956143097,
  ""offset"": 18765,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069824,11,11126688,-0.48
"{
  ""CreateTime"": 1687956144098,
  ""offset"": 18766,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069824,22,11126687,-0.32
"{
  ""CreateTime"": 1687956145100,
  ""offset"": 18767,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069825,22,11126689,-0.38
"{
  ""CreateTime"": 1687956146102,
  ""offset"": 18768,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069826,22,11126690,0.94
"{
  ""CreateTime"": 1687956147104,
  ""offset"": 18769,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069827,11,11126691,-0.56
"{
  ""CreateTime"": 1687956148106,
  ""offset"": 18770,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069827,11,11126692,0.40
"{
  ""CreateTime"": 1687956149107,
  ""offset"": 18771,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069828,22,11126693,0.09
"{
  ""CreateTime"": 1687956150109,
  ""offset"": 18772,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069828,11,11126696,0.32
"{
  ""CreateTime"": 1687956151110,
  ""offset"": 18773,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069828,3,11126695,0.47
"{
  ""CreateTime"": 1687956152112,
  ""offset"": 18774,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069828,22,11126694,-0.62
"{
  ""CreateTime"": 1687956153113,
  ""offset"": 18775,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069829,11,11126699,-0.02
"{
  ""CreateTime"": 1687956154115,
  ""offset"": 18776,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069829,11,11126697,0.39
"{
  ""CreateTime"": 1687956155117,
  ""offset"": 18777,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069829,2,11126698,-0.15
"{
  ""CreateTime"": 1687956156118,
  ""offset"": 18778,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069830,33,11126702,0.78
"{
  ""CreateTime"": 1687956157119,
  ""offset"": 18779,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069830,22,11126701,0.68
"{
  ""CreateTime"": 1687956158121,
  ""offset"": 18780,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069830,3,11126704,-0.89
"{
  ""CreateTime"": 1687956159123,
  ""offset"": 18781,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069830,2,11126703,0.28
"{
  ""CreateTime"": 1687956160124,
  ""offset"": 18782,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069830,11,11126700,0.67
"{
  ""CreateTime"": 1687956161126,
  ""offset"": 18783,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069830,3,11126705,-0.19
"{
  ""CreateTime"": 1687956162127,
  ""offset"": 18784,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069831,22,11126706,-0.44
"{
  ""CreateTime"": 1687956163129,
  ""offset"": 18785,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069832,11,11126707,0.24
"{
  ""CreateTime"": 1687956164130,
  ""offset"": 18786,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069833,2,11126709,0.04
"{
  ""CreateTime"": 1687956165132,
  ""offset"": 18787,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069833,22,11126708,0.18
"{
  ""CreateTime"": 1687956166133,
  ""offset"": 18788,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069833,3,11126710,-0.27
"{
  ""CreateTime"": 1687956167135,
  ""offset"": 18789,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069833,11,11126711,-0.45
"{
  ""CreateTime"": 1687956168137,
  ""offset"": 18790,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069834,22,11126715,-0.93
"{
  ""CreateTime"": 1687956169138,
  ""offset"": 18791,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069834,3,11126714,-0.12
"{
  ""CreateTime"": 1687956170140,
  ""offset"": 18792,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069834,33,11126713,0.24
"{
  ""CreateTime"": 1687956171141,
  ""offset"": 18793,
  ""partition"": 0,
  ""topic"": ""calls""
}",4069834,11,11126712,0.84
